Number,Canonical SMILES,Toxicity Value,Category
5327,CC1CCC(=O)C=CC(=O)OC(C)CCC(=O)C=CC(=O)O1,44.00000004,-1
5328,Cn1c(NS(=O)(=O)c2ccc(N)cc2)nc2c(Cl)nc(Cl)nc21,1319.91158,0
5329,CCSCN(CSCC)c1nc(N(CSCC)CSCC)nc(N(CSCC)CSCC)n1,11999.76882,1
5330,CCSCN(CCN(CSCC)CSCC)CSCC,2100.047101,1
5331,CCCC1(CCC)OCC(CO)O1,728.9728948,0
5332,CCCCCC1(CC)OCC(CO)O1,2.719946216,-1
5333,COc1ccc2[nH]c3c(c2c1)CCNC3c1cccnc1,221.3570589,0
5334,CCC1NCCc2c1[nH]c1ccc(OC)cc21,199.9991318,0
5335,O=[N+]([O-])N1CCN([N+](=O)[O-])C1,49.99845781,-1
5336,N#CCN(CC#N)CCN(CC#N)CC#N,3029.887907,1
5337,CN(CC#N)CCN(C)CC#N,49.9975937,-1
5338,N#CCNc1nc(Cl)nc(NCC#N)n1,2999.906093,1
5339,N#CCNc1nc(N)nc(NCC#N)n1,889.9694895,0
5340,CN=Cc1ccc(O)cc1,499.9778056,0
5341,CN=Cc1ccc(O)c(O)c1,499.9834619,0
5342,O=C(O)c1ccccc1N=Cc1ccccc1,1499.953386,0
5343,N#CC(c1ccccc1)N1CCCCC1,149.9962552,0
5344,O=c1[nH]cc(CN(CCF)CCCl)c(=O)[nH]1,33.99959144,-1
5345,CC1(c2ccccc2)SCCS1,399.918509,0
5346,CCCC1(c2ccccc2)SCCS1,1000.026739,0
5347,CCc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,174.9991596,0
5348,CC(C)Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,249.9947097,0
5349,O=C(O)c1cc(C=Cc2ccc([N+](=O)[O-])o2)nc2ccccc12,124.9979856,0
5350,CC(=O)Oc1cccc2ccc(C=Cc3ccc([N+](=O)[O-])o3)nc12,1499.990749,0
5351,O=c1c2c([nH]c3c(Cl)cccc13)CCCCC2,1999.959635,0
5352,O=c1c2c([nH]c3ccc(Cl)cc13)CCCCC2,1999.959635,0
5353,Nc1c2c(nc3ccccc13)CCCCC2,15.99954779,-1
5354,CN(C(=O)CN(CCOC(=O)c1ccc([N+](=O)[O-])cc1)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,35.19663273,-1
5355,CCN(CC)CCCn1c(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)c2ccccc21,561.9961904,0
5356,CCN(CC)CCOc1ccc(-c2[nH]c3ccccc3c2-c2ccc(OCCN(CC)CC)cc2)cc1,178.0003562,0
5357,COc1ccc(C2=NCCC2c2ccc(OC)cc2)cc1,561.8901387,0
5358,c1ccc2c(N3CCCCC3)c3c(nc2c1)CCCC3,50.00225234,0
5359,c1ccc2c(N3CCCC3)c3c(nc2c1)CCCCC3,70.00315333,0
5360,COc1ccc(CCNc2c3c(nc4ccccc24)CCCC3)cc1OC,100.0074489,0
5361,CN1CCN(c2c3c(nc4ccccc24)CCCCC3)CC1,59.9939072,0
5362,c1ccc2c(N3CCCCC3)c3c(nc2c1)CCCCC3,14.99919762,-1
5363,COc1ccc(-c2[nH]c(C(=O)O)c(C(=O)O)c2-c2ccc(OC)cc2)cc1,422.0493959,0
5364,CCC(CCN1CCOCC1)(C(=O)O)c1cccc2ccccc12,389.971413,0
5365,CC(C=C(c1cccs1)c1cccs1)N(C)C,61.99270397,0
5366,Nc1ccc(=S)[nH]n1,399.9937094,0
5367,CC(C)NCC(O)COc1ccc(Cl)cc1,329.9945843,0
5368,Cn1c(=O)oc2ccc(Cl)cc21,1999.956427,0
5369,CCn1c(=O)oc2ccc(Cl)cc21,504.9974451,0
5370,CN1C2CCC1C(C(=O)O)C(O)C2,1099.982183,0
5371,OCCN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccc(Cl)cc21,79.99683734,0
5372,CN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccc(Cl)cc21,84.00188995,0
5373,OCCN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,80.00534978,0
5374,CN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,199.9801634,0
5375,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,320.0346252,0
5376,CN(CCN(C)c1ccccn1)Cc1ccc(Br)s1,143.9957682,0
5377,CCC(=O)c1cc(OC)ccc1OC,1000.0,0
5378,C[Si](C)(C)OCCN,319.9831917,0
5379,O=C1Nc2cc3ccccc3cc2C1=O,199.9969571,0
5380,CSSC(C)=O,129.9957452,0
5381,NC(=O)c1cccs1,85.00133689,0
5382,O=C1Nc2ccccc2Nc2ccccc21,999.9714606,0
5383,O=C(CN1CCOCC1)Nc1ccccc1,674.9938716,0
5384,CCOC(=O)CCSP(=O)(OCC)OCC,435.0048282,0
5385,CCCCCC(=O)N(C)C,424.9999999,0
5386,CCN(C)CCC(C(=O)O)(c1cccc2ccccc12)C(C)C,509.933289,0
5387,CN(C)NC(=S)SSC(=S)NN(C)C,200.0192256,0
5388,CC(C)OP(=O)(OC(C)C)OP(=O)(OC(C)C)OC(C)C,15.99967656,-1
5389,COP(=S)(OC)Oc1ccc(=O)[nH]n1,1.000004235,-1
5390,COC(=O)C(C(=O)OC)C(F)(F)F,999.9900044,0
5391,c1ccc2c(N3CCOCC3)c3c(nc2c1)CCCCC3,50.00230184,0
5392,OCC(O)CNc1ccccc1,516.9752645,0
5393,O=C1NC(=O)C(c2ccccc2)O1,572.0032292,0
5394,C=CCNCCS,150.003839,0
5395,CC(C)N(CCS)C(C)C,4.999876017,-1
5396,CC(Cc1ccccc1)NCc1ccccc1Cl,102.996035,0
5397,CC(Cc1ccccc1)NCc1cccc(C(F)(F)F)c1,38.99973412,-1
5398,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,299.9933656,0
5399,CCCCCCCC[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,102.0002534,0
5400,CCCCc1nc2ccccc2[nH]1,31.99871449,-1
5401,COc1cc2c(cc1OC)C(C)N(C)CC2,25.99882512,-1
5402,C[N+]1(C)CC2CC(C1)c1cccc(=O)n1C2,691.9747568,0
5403,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21,20.52903208,-1
5404,CCP1(=O)OCc2ccccc2O1,6.000060556,-1
5405,O=P1(CCl)OC2=C(O1)C1CC1C=C2,21.9993961,-1
5406,OCC1CSCS1,999.6990619,0
5407,CC1CSC(C)(C)S1,1500.040459,0
5408,CC(Cc1ccccc1)N(C)Cc1ccc(Cl)cc1,74.99808267,0
5409,CC1CCC2N(C1)CC1C3(O)CC45OC6(O)C(O)CCC4(C)C6CCC5C3(O)CC(O)C1(O)C2(C)O,99.99215133,0
5410,Cn1c(=O)c2c(ncn2CCCl)n(C)c1=O,280.9930519,0
5411,O=C(O)C(CCN1CCOCC1)c1cccc2ccccc12,1140.11424,0
5412,CN(C)c1ccc(O)cc1,82.9987899,0
5413,COc1cc2c(cc1OC)CC(C)N=C2,119.9959076,0
5414,CCCc1ccc(OC)c(OC)c1,1249.951456,0
5415,COc1cc2c(cc1O)CC1NCCc3cc(O)c(OC)c-2c31,169.9712463,0
5416,Oc1ccc(-c2[nH]c3ccccc3c2-c2ccc(O)cc2)cc1,561.9160767,0
5417,CCCCCCNCCS,74.99814025,0
5418,CCCNCCS,149.996226,0
5419,O=C1CC2C(CCN3CCC4CCCC2C43)CO1,151.9975618,0
5420,CCC(N)C(O)c1ccccc1,99.99636886,0
5421,CN(C(=O)CF)c1cccc2ccccc12,163.9977354,0
5422,COCc1cccc2ccccc12,199.9918712,0
5423,Cc1nccnc1C,1389.948587,0
5424,CN(C)CCCOc1cccc2cc(-c3ccncc3)c(=O)oc12,560.034528,0
5425,CCOC(=O)CNP1(NCC(=O)OCC)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1,169.998995,0
5426,c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,210.7144919,0
5427,CN(C)CCN1c2ccccc2Sc2ccccc21,126.8853063,0
5428,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1[N+]2(C)C,68.00149506,0
5429,COC(=O)CON,41.99880109,-1
5430,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3CC12,3.079880662,-1
5431,CC(=O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,120.0004077,0
5432,Cc1ccc(C(=O)c2ccccc2Cl)cc1,359.9937576,0
5433,COP(=O)(F)OC,3.000023429,-1
5434,COc1cc(C(=O)C#N)cc(OC)c1OC,64.99941227,0
5435,CCN(CC)CC(=O)N/N=C/C(=O)c1ccc(-c2ccccc2)cc1,2999.795507,1
5436,O=C(CN1CCCC1)N/N=C/C(=O)c1ccc(-c2ccccc2)cc1,1999.958262,0
5437,O=C(CN1CCOCC1)N/N=C/C(=O)c1ccccc1,999.9709427,0
5438,O=C(CN1CCCCC1)N/N=C/C(=O)c1ccc(-c2ccccc2)cc1,2999.708099,1
5439,O=C(CN1CCCC1)N/N=C/C(=O)c1ccc(Sc2ccccc2)cc1,3000.21226,1
5440,O=C(CN1CCOCC1)N/N=C/C(=O)c1ccc(Oc2ccccc2)cc1,599.9918345,0
5441,O=C(CN1CCCC1)N/N=C/C(=O)c1ccccc1,199.9930583,0
5442,O=C(CN1CCCCC1)N/N=C/C(=O)c1ccccc1,149.9967072,0
5443,O=C(CN1CCCC1)N/N=C/C(=O)c1ccc(Oc2ccccc2)cc1,149.997439,0
5444,O=C(CN1CCCCC1)N/N=C/C(=O)c1ccc(Oc2ccccc2)cc1,199.981939,0
5445,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,210.0207015,0
5446,CCC1(OC(=O)c2ccccc2)CCCCC1CN(C)C,130.9914,0
5447,CCC(=C(CC)c1cccc(O)c1)c1cccc(O)c1,524.8904446,0
5448,C[N+]1(C)CCCC1c1cccnc1,637.9964008,0
5449,Cc1ncccc1CCCl,349.9820083,0
5450,CC1(c2ccccc2)CNC1,59.99959245,0
5451,CCNC(=O)NC(=O)c1cc(OC)c(OC)c(OC)c1,1259.973221,0
5452,CC(N)C(O)c1cccc(O)c1,439.9789481,0
5453,CCC(C)CC(C)NC,119.9935009,0
5454,CCOC(=O)CCSP(=S)(OCC)OCC,2600.408582,1
5455,CC(=O)OCc1cc(=O)n(C=O)c2cc3c(cc12)c(C)cc(=O)n3C,199.9794318,0
5456,Cc1cc(=O)n(C)c2cc3c(cc12)c(COC(=O)CCC(=O)O)cc(=O)n3C=O,200.0145594,0
5457,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)OCCOCCN3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)cc3ccccc23)c1O,360.0135255,0
5458,CC(=O)CC(c1ccccc1)c1c(OC(C)=O)c2ccccc2oc1=O,1480.126722,0
5459,CCN1CCCC1c1cccnc1,38.49934473,-1
5460,C=CCN1CCCC1c1cccnc1,59.99872529,0
5461,CC(=O)N1CCCC1c1cccnc1,394.9875422,0
5462,Cc1cc(=O)oc2cc(O)ccc12,637.3738206,0
5463,CC[N+](C)(CC)CCOC(c1ccccc1)c1ccccc1,75.98726754,0
5464,CC(C)CCCC(C)N,58.99680452,0
5465,C=CC1CN2CCc3c([nH]c4ccccc34)C2CC1C(=COC)C(=O)OC,134.0142607,0
5466,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,739.9247361,0
5467,COC(=O)CCCl,499.9959201,0
5468,CC(C)NC(=N)N=C(N)Nc1ccc(Cl)c(Cl)c1,24.99895901,-1
5469,CC1SCCCS1,1200.277057,0
5470,CC1C=CCS1(=O)=O,1999.939479,0
5471,CC1(C)SCC(CCl)S1,49.98878191,-1
5472,CC1(C)SCCS1,1000.230881,0
5473,CCC1(C)SCCS1,1000.026973,0
5474,CCC1(c2ccccc2)SCCS1,500.0784347,0
5475,c1coc(C2SCCS2)c1,350.0528231,0
5476,CCCCCCCN1C(C)=CSC1=CC=C(C=Cc1scc(C)[n+]1CCCCCCC)c1scc(C)[n+]1CCCCCCC,46.89789195,-1
5477,CCN(CC)CCC1(C2CCCCC2)C(=O)Oc2ccccc21,199.963862,0
5478,CCC(CC)(COC(N)=O)COC(N)=O,1399.980757,0
5479,CC(=O)c1ccccc1NC(=O)c1ccccc1,3999.933127,1
5480,Nc1nc(N)c(-c2ccccc2)s1,214.7335141,0
5481,NCCCCc1cccnc1,224.992511,0
5482,CN(C(=O)CN(CCOC(=O)c1cccnc1)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,90.19212578,0
5483,COC1C=CC23c4cc5c(cc4COC2(O)CN(C)C3C1)OCO5,320.0309024,0
5484,COc1ccc(C(OCCN(C)C)c2ccccc2)cc1,148.0067416,0
5485,CN(C)CCc1ccc(O)cc1,298.9891427,0
5486,CCCCNCC(=O)Nc1c(C)cccc1Cl,362.9843264,0
5487,CCCCCCC=O,764.2123116,0
5488,Cc1ccc(C(=O)Nc2nc(=O)n(C3CC(O)C(CO)O3)cc2F)cc1,129.998211,0
5489,CCOC(=O)C(CCc1ccccc1)C(=O)OCCN(CC)CC,261.9656335,0
5490,COC(=O)c1ccccc1OC(N)=O,799.9836042,0
5491,COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,23.99982441,-1
5492,COC1C=CC2=CC[N+]3(C)CCC4=C(CC(=O)OC4)C23C1,32.19921833,-1
5493,O=C(CCC(=O)N1CCOCC1)c1ccccc1,939.9847949,0
5494,O=C(NN1CCCCC1)C(=O)N1CCCCC1,1249.952993,0
5495,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,640.0067082,0
5496,CCOC(=O)c1ccc(N)cc1O,459.9974615,0
5497,O=C(O)c1ccccc1OP(=O)(O)O,252.9988398,0
5498,CN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,220.0007818,0
5499,CN1CCC(=C(c2ccccc2)c2ccccc2)CC1,100.0060748,0
5500,OC(CN1CCCC1)(c1ccccc1)c1ccccc1,85.00890145,0
5501,CC(C)(C)NCC(O)(c1ccccc1)c1ccccc1,125.0055682,0
5502,C[N+](C)(C)C(Cc1c[nH]c(=S)[nH]1)C(=O)O,499.9934872,0
5503,Cc1cc(O)c(C(C)C)cc1SC#N,59.99768445,0
5504,CNC(=O)Oc1ccc(SC#N)cc1C,4.660020965,-1
5505,CC(=O)NCC1(c2ccccc2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,319.9609971,0
5506,CC1(C)CNC(=S)N1,399.9815692,0
5507,COc1ccccc1OC1OC(CO)C(O)C(O)C1O,2236.067979,1
5508,O=C1NCC2(CCN(C(c3ccccc3)c3ccccc3)CC2)O1,345.9914144,0
5509,CCCC(CCC)C(=O)NC(N)=O,899.975839,0
5510,CC(=O)ON(C(C)=O)c1ccc2c(c1)Cc1ccccc1-2,659.9741923,0
5511,ClCC1(CCl)COC(c2ccccc2)OC1,249.9923418,0
5512,CNC1CC(C)N(c2ccccc2)C1=O,2999.955944,1
5513,CC(=O)OC1CN2CCC1CC2,95.1187273,0
5514,C=CCCC[N+](C)(C)C,33.00025732,-1
5515,O=C1NCC2(CCN(CCCc3ccccc3)CC2)O1,163.997609,0
5516,NC(=O)c1cc2cc(CN3CCCCC3)ccc2o1,199.9992256,0
5517,Cc1[nH]c2c(c1C)C(=O)CCC2,199.9999999,0
5518,O=C1OC(=O)C2C3C=CC(O3)C12,15.99980737,-1
5519,N=C(N)NC(CC(=O)O)C(=O)O,578.986777,0
5520,Cn1c(=O)[nH]c2nc[nH]c2c1=O,510.0,0
5521,CCCC1(C2CCCCC2)CCC(=O)N1,189.9972769,0
5522,CC(C)C1(c2ccccc2)CCC(=O)N1,749.9815525,0
5523,CCCCC1(c2ccccc2)CCC(=O)N1,499.9953988,0
5524,CCC1(c2ccc(OC)cc2)CCC(=O)N1,749.9863196,0
5525,CCOc1ccc(C2(CC)CCC(=O)N2)cc1,1999.99143,0
5526,CCC1(c2ccccc2)CCCC(=O)N1,374.9907768,0
5527,CCCCC1(C2CCCCC2)CCCC(=O)N1,499.9852558,0
5528,O=C1CCCC(C2CCCCC2)(C2CCCCC2)N1,1499.857643,0
5529,O=C1C(=CNc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,3000.025322,1
5530,O=P(O)(O)CCP(=O)(O)O,1500.015789,0
5531,CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O,383.9954697,0
5532,CN1C(C)(C)CCCC1(C)C,160.9948161,0
5533,CCC(C)C1NC(=O)C(NC(=O)c2c3nc4c(C(=O)NC5C(=O)NC(C(C)CC)C(=O)N6CCCC6C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC5C)ccc(C)c4oc-3c(C)c(=O)c2N)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,1.600009974,-1
5534,CC(C)C1CN(C2CCC3(C)C(CCC4C3CCC3(C)C4CCC3C(C)N(C)C)C2=O)C1=O,364.9880122,0
5535,NC(=O)OCC(O)COc1ccc2c(c1)CCCC2,1059.964043,0
5536,Cc1ccccc1OCCO,249.9950722,0
5537,S=c1nc[nH]c2c1ncn2C1CCCC1,1321.994,0
5538,CCCCn1cnc2c(=S)nc[nH]c21,269.9999999,0
5539,COc1ccc(C(C)(O)C(C)C)c(OC)c1,950.0000006,0
5540,O=C(Nc1ccccc1C(=O)O)c1cccnc1,599.9900927,0
5541,NC(=O)c1cnc2ccccn12,179.9955324,0
5542,CCCCCCOc1ccc(C(O)(C(=O)OCCN(CC)CC)c2ccccc2)cc1,115.0040343,0
5543,SCCNCCc1ccccc1,99.99779371,0
5544,COC(=O)C1=CCCNC1,222.9999998,0
5545,N#Cc1cnc2ccccn12,400.0027945,0
5546,O=C(O)c1cnc2ccccn12,2000.024667,1
5547,Cc1nc([N+](=O)[O-])n(C)c1C,999.954884,0
5548,CCCNC(C)(C)C(=O)Nc1ccccc1C,156.9979901,0
5549,Nc1nc(-c2ccccc2)cs1,199.995461,0
5550,O=S1(=O)C=CC(O)C1,100.0029816,0
5551,Cc1c[nH]c(=S)[nH]c1=S,199.9355456,0
5552,O=C(O)C(S)CS,46.99897981,-1
5553,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,105.0101841,0
5554,CCCCC(=O)N(C)C,499.9883909,0
5555,O=C(Nc1nn[nH]n1)c1ccc([N+](=O)[O-])cc1,561.9880009,0
5556,CC(C)NNC(=O)C(C)C,252.9859659,0
5557,c1nc(SC2=NCCN2)c2[nH]cnc2n1,68.62968837,0
5558,NCCNCc1ccccc1Cl,149.9918774,0
5559,Nc1ccc2c(c1)S(=O)(=O)c1cc(N)ccc1-2,199.9991881,0
5560,O=C(Nc1ccccc1)c1cc(O)c(O)c(O)c1,236.9961343,0
5561,Nc1cccccc1=O,176.0014531,0
5562,c1ccc(OCCCN2CCN(CCCOc3ccccc3)CC2)cc1,1300.022002,0
5563,COc1cc2c(cc1OC)CC(C)NC2,271.9960633,0
5564,CC(C)CCON=Cc1ccccn1,199.9979195,0
5565,CCCON=Cc1cccnc1,199.9902562,0
5566,CC(C)CCON=Cc1cccnc1,166.9982626,0
5567,COc1cc2c(cc1OC)C(C)=NCC2,107.9963167,0
5568,CC1=CC(C)(C)NC(=S)N1c1ccccc1C,199.992694,0
5569,N=C(N)SCSC(=N)N,100.0249605,0
5570,O=C1C(Cl)=CC(=Nc2ccc(O)c(Cl)c2)C=C1Cl,44.99345547,-1
5571,N=C(N)Sc1cc(O)ccc1O,49.99999996,-1
5572,COc1cc2c(cc1OC)CN(C)C(C)C2,51.99765028,0
5573,COc1cc2c(cc1OC)C[N+](C)(C)CC2,19.99928027,-1
5574,COc1cc2c(cc1OC)C[N+](C)(C)C(C)C2,36.99921722,-1
5575,CCCCCN1CCc2cc(OC)c(OC)cc2C1,73.99690934,0
5576,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,39.99961586,-1
5577,CCC(=O)C(C#N)c1ccccc1,99.99711345,0
5578,O=C(NC(=S)Nc1cc(Cl)ccc1Cl)c1ccccc1,99.99385043,0
5579,CC1=CC(C)(C)NC(=S)N1c1ccc(C)cc1S(=O)(=O)O,199.9736553,0
5580,Cc1ccc(NC(=S)NC(=O)c2ccccc2)cc1,100.0159048,0
5581,CN(C)c1ccc(NC(=S)NC(=O)c2ccccc2)cc1,100.0003341,0
5582,CC1=CC(C)(C)NC(=S)N1c1ccc2ccccc2c1S(=O)(=O)O,200.0132423,0
5583,CC1=CC(C)(C)NC(=S)N1c1cccc2cc(S(=O)(=O)O)ccc12,100.0066211,0
5584,CC1=CC(C)(C)NC(=S)N1c1ccc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12,199.9819225,0
5585,CC1=CC(C)(C)NC(=S)N1C1CCCCC1C1CCCCC1,99.98564944,0
5586,O=C(NC(=S)Nc1ccc(-c2ccccc2)cc1)c1ccccc1,99.99157706,0
5587,CCCCCCC(=O)NC(N)=S,499.9840676,0
5588,Cc1ccc(S(=O)(=O)NNC(=O)c2cccnc2)cc1,1012.993046,0
5589,CCCNC=O,379.9912766,0
5590,CCCN(C=O)CCC,349.9918736,0
5591,Nc1cc([N+](=O)[O-])ccc1Cl,799.9953637,0
5592,CCC(=O)c1ccc(Cl)cc1,199.9964418,0
5593,CC(Cc1ccccc1)NCCc1ccccc1,85.99568848,0
5594,O=C(CCN1CCCC1)c1ccc([N+](=O)[O-])cc1,124.9989931,0
5595,CCNC(=O)OCC(O)COc1ccccc1C,369.9883138,0
5596,CCCSc1ncnc2nc[nH]c12,92.87856555,0
5597,NC(=O)/N=C/NC(N)=O,250.0057647,0
5598,CNC1(C#N)CCCCC1,21.99936331,-1
5599,N=C(N)SCCCCCSC(=N)N,200.0299499,0
5600,O=C(O)CCS(=O)(=O)CCC(=O)O,1200.017126,0
5601,CC(N)Cc1ccc2c(c1)OCO2,63.29095707,0
5602,CCCOc1ccc(OC(CN(C)C)C(=O)c2ccccc2)cc1,199.9853402,0
5603,C=CCn1c(=O)[nH]c(=O)n(CC=C)c1=O,699.9832699,0
5604,CCCOc1nc(N)nc(N)n1,520.0061469,0
5605,OC(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,500.0654353,0
5606,CCC1(CC)C(=O)NC(=O)NC1=S,999.9850191,0
5607,CC1(c2ccc(Cl)cc2)SCCS1,700.0454972,0
5608,CCN(CC)CC(=O)Nc1ccccc1C,279.9923744,0
5609,C[N+](C)(C)CCCSC1=NCCN1,24.99913516,-1
5610,COc1ccc(C(=O)c2ccccn2)cc1,999.9718626,0
5611,O=C(CI)CI,15.99989672,-1
5612,CC(OC(=O)CI)C(C)OC(=O)CI,22.00010331,-1
5613,CN(C)CCCC(C#N)(c1ccccc1)c1ccccc1,145.0005207,0
5614,Cn1nnc2c(N)ncnc21,559.9813517,0
5615,CNc1ncnc2c1nnn2C,319.9961014,0
5616,CCOC(=O)c1c(C)[nH]c(C(C)=O)c1C,649.9844687,0
5617,c1ccc(C2(c3ccccc3)SCCS2)cc1,1199.948918,0
5618,O=C1NC(=S)SC1=Cc1ccc(Cl)cc1,74.98504407,0
5619,CCCCC[N+]1=Cc2cc(O)c(O)cc2CC1,128.9950452,0
5620,Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,199.9667119,0
5621,O=C1NC(=O)C2C3C=CC(C3)C12,249.9908076,0
5622,Nc1ccc(S(=O)(=O)c2ccc(NC3=NC(=O)C(=O)C(=O)N3)cc2)cc1,285.0290848,0
5623,NC(CCP(=O)(O)O)C(=O)O,880.0000003,0
5624,NC(Cc1ccccc1)P(=O)(O)O,999.9900574,0
5625,Cc1ccc(C(=N)N)cc1,234.996497,0
5626,NC(=O)c1cc(Br)ccc1O,3999.925934,1
5627,CC1(c2ccccc2)SCCCS1,1500.235302,0
5628,CN(C)c1ncnc2c1ncn2Cc1ccccc1,499.9822352,0
5629,O=[As]c1cccc([N+](=O)[O-])c1,3.049942729,-1
5630,ClCCCCOCCCCCl,99.99447564,0
5631,O=C1c2ccccc2C(=O)c2c(S)cccc21,749.9906364,0
5632,NS(=O)(=O)c1cccs1,299.9577266,0
5633,CCCCCCCCCCCCCCCCCCNC(=S)C(=S)NCCCCCCCCCCCCCCCCCC,150.0062383,0
5634,N=C(N)SCCCCSC(=N)N,174.9660752,0
5635,O=C(NCCNC(=O)c1ccccc1O)c1ccccc1O,499.9933406,0
5636,NCCSCCC(N)C(=O)O,1000.01683,0
5637,CCN(CC)CCOc1ccccc1C(=O)Nc1ccccc1,99.9958389,0
5638,CCC(CCCN(C)C)(C(=O)O)c1cccc2ccccc12,1149.946228,0
5639,O=C(O)C(CCN1CCCCC1)(CCN1CCCCC1)c1cccc2ccccc12,280.0095943,0
5640,COc1ccc2c(c1O)-c1cccc3c1C(C2)N(C)CC3,127.9749782,0
5641,CC(=O)C1OC(Oc2ccc(C=C(C)C(=O)NC3C(O)C(O)C4OCOC4C3O)cc2O)C(O)C1O,1067.041722,0
5642,CNC(CC(=O)O)C(=O)O,136.9999999,0
5643,CCC(CCN(C)C)(C(=O)O)c1cccc2ccccc12,1090.049652,0
5644,CC(CCN1CCCCC1)(C(=O)O)c1cccc2ccccc12,1099.911696,0
5645,CCC(CCN1CCCCC1)(C(=O)O)c1cccc2ccccc12,569.9089268,0
5646,CC(C)C(CCN1CCCCC1)(C(=O)O)c1cccc2ccccc12,780.0482495,0
5647,CCC(C)C(CCN1CCOCC1)(C(=O)O)c1cccc2ccccc12,590.0365148,0
5648,c1ccc(CCNCc2cccnc2)cc1,153.9956474,0
5649,CCN(CC)CCC(C(=O)O)c1cccc2ccccc12,290.0132103,0
5650,CN(C)CCC(C(=O)O)c1cccc2ccccc12,1119.986944,0
5651,CCN(CC)CCOc1ccc(C(=O)Nc2ccccc2)cc1,99.9958389,0
5652,CCN(CC)CCCC(C(=O)O)(c1cccc2ccccc12)C(C)C,580.0084918,0
5653,CN(C)CCC(CCN(C)C)(C(=O)O)c1cccc2ccccc12,579.9011132,0
5654,CCN(CC)CCCC(CCCN(CC)CC)(C(=O)O)c1cccc2ccccc12,379.983423,0
5655,CN(C)CCCC(CCCN(C)C)(C(=O)O)c1cccc2ccccc12,1179.966901,0
5656,O=C(O)C(CCN1CCCCC1)c1cccc2ccccc12,45.0003026,-1
5657,C[N+](C)(C)CCSCC[N+](C)(C)C,152.9933285,0
5658,CC(CO[N+](=O)[O-])O[N+](=O)[O-],1047.006303,0
5659,Nc1cc(NCCO)ccc1N=Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(Nc4ccc(N=Nc5c(S(=O)(=O)O)cc6ccc(N=Nc7ccc(NCCO)cc7N)cc6c5O)cc4S(=O)(=O)O)cc3)c(O)c2c1,1059.951128,0
5660,CC(C)C(C#N)(CCCN(C)C)c1ccccc1,284.9860053,0
5661,C=CCOc1ccccc1OCC(O)CO,649.9826089,0
5662,O=Cc1cccc(-c2ccco2)c1,29.78748101,-1
5663,C[n+]1cccc(C(N)=O)c1,2799.959171,1
5664,COC(=O)c1ccc2oc(=O)c(C(=O)OC)cc2c1,1249.966632,0
5665,CCOC(=O)c1ccc2oc(=O)c(C(=O)OCC)cc2c1,1299.995521,0
5666,O=C(O)c1ccc2oc(=O)c(C(=O)O)cc2c1,1249.983987,0
5667,COC(=O)c1cc2cc(C(=O)O)ccc2oc1=O,1299.999999,0
